Ambit_InchiKey,Original_Entry_ID,Activity_Flag,Gene_Symbol,Ortholog_Group,SMILES
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,ACP1,36,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,PLEC,3277,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,BCL2A1,385,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,NOD2,11047,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,STK33,11303,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,TRHR,4543,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,NCOA3,4935,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DJZZUBUZODDVSI-HRNBZBKQNA-N,1232432,N,PTPN5,12632,ClC=1C(=C(N(S(=O)(=O)C2=CC=C(C=C2)C)CC(=O)NC3=C(C=CC=C3)C(O)=O)C=CC1)C
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,RAPGEF4,6936,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,SENP8,13580,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,TAAR1,13966,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ADRB2,99,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,DRD2,1171,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ALDH1A1,143,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,F11,1407,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ATG4B,7420,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ALOX12,157,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,NR5A2,1554,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,NR5A1,1558,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,KAT2A,1644,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,GLP1R,1701,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,GLS,1705,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,GSK3A,1847,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,BAZ2B,8576,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,NR4A1,1980,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,HPGD,2046,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,HSP90AA1,2085,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,JAK2,2291,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,MAPT,2556,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,KMT2A,2657,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ABCC1,2706,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ATM,305,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,FURIN,3060,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,ACP1,36,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,PIN1,3243,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,PLEC,3277,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,PLK1,3282,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,POLB,3321,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,PTBP1,3543,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,BCL2A1,385,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,NOD2,11047,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,STK33,11303,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,TRHR,4543,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,VCP,4669,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,NCOA3,4935,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,PTPN5,12632,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKABGEHHTKAPPU-UHFFFAOYNA-N,651879,N,CDC25B,667,FC=1C=C(C2NC(C=3C2=C(O)N(C3O)CC)(C)C(OC)=O)C=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,RAPGEF4,6936,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,SENP8,13580,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,TAAR1,13966,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,ADRB2,99,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,DRD2,1171,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,ALDH1A1,143,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,F11,1407,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,ATG4B,7420,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,NR5A2,1554,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,KAT2A,1644,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,GLP1R,1701,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,GLS,1705,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,BAZ2B,8576,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,HSP90AA1,2085,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,JAK2,2291,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,LMNA,2468,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,MAPT,2556,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,KMT2A,2657,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,MLLT3,2660,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,ATM,305,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,FURIN,3060,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,ACP1,36,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,PIN1,3243,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,PLEC,3277,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,PLK1,3282,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,POLB,3321,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,BCL2A1,385,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,NOD2,11047,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,TRHR,4543,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,NCOA3,4935,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAISZHYNUYTJS-MPIMZMORNA-N,4318214,N,PTPN5,12632,S(=O)(=O)(N(C)C)C=1C=C(C(=O)NC(C2C3CC(C2)CC3)C)C(N4CCCC4)=CC1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,RAPGEF4,6936,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,SENP8,13580,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,TAAR1,13966,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ADRB2,99,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,DRD2,1171,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ALDH1A1,143,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,F11,1407,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ATG4B,7420,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ALOX12,157,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,NR5A2,1554,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,NR5A1,1558,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,KAT2A,1644,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,GLP1R,1701,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,GLS,1705,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,GSK3A,1847,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,BAZ2B,8576,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,NR4A1,1980,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,HPGD,2046,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,HSP90AA1,2085,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,JAK2,2291,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,LMNA,2468,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,MAPT,2556,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,KMT2A,2657,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ABCC1,2706,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ATM,305,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,FURIN,3060,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,ACP1,36,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,PIN1,3243,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,PLEC,3277,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,PLK1,3282,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,POLB,3321,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,PTBP1,3543,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,BCL2A1,385,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,NOD2,11047,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,STK33,11303,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,TRHR,4543,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,VCP,4669,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,NCOA3,4935,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,PTPN5,12632,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAMYPNBJMOOQM-SFACTUDRNA-N,1404393,N,CDC25B,667,ClC1=CC=C(CNC(=O)CSC=2N=NC(=C(O)N2)C)C=C1
DKAPZAWOVZXGAE-UHFFFAOYNA-N,339020,N,TAAR1,13966,S(N1CCCCC1)C2=C(N(=O)=O)C=C(N(=O)=O)C=C2
DKAPZAWOVZXGAE-UHFFFAOYNA-N,339020,N,MLLT3,2660,S(N1CCCCC1)C2=C(N(=O)=O)C=C(N(=O)=O)C=C2
DKAQYEVPBUKDPL-MPIMZMORNA-N,1365261,N,NR4A1,1980,BrC1=CC=C(C(=O)NC2=C(C(C=3OC=4C(N3)=NC=CC4)=CC=C2)C)C=C1
DKAWHIIOBKBSBI-DUMDQNPKNA-N,CHEMBL514705,A,PLA2G10,5002,C1=C2C(=C3C(C(C(=O)C(N)=O)=C(CC(C)C)N3CC=4C=CC=CC4)=C1OCC(=O)O)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,RAPGEF4,6936,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,SENP8,13580,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,TAAR1,13966,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,ADRB2,99,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,DRD2,1171,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,ALDH1A1,143,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,F11,1407,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,ATG4B,7420,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,NR5A2,1554,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,KAT2A,1644,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,GLS,1705,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,GSK3A,1847,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,BAZ2B,8576,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,HSP90AA1,2085,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,JAK2,2291,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,MAPT,2556,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,KMT2A,2657,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,MLLT3,2660,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,ATM,305,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,FURIN,3060,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,ACP1,36,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,PIN1,3243,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,PLAU,3266,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,PLEC,3277,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,PLK1,3282,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,POLB,3321,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,BCL2A1,385,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,NOD2,11047,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,STK33,11303,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,TRHR,4543,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,NCOA3,4935,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
DKAXCXMOXXOTKQ-NPVYFSBINA-N,971568,N,PTPN5,12632,S=C(NC1CCCC1)NC2=C(OC3=CC=CC=C3)C=CC=C2
